delegation,superficie,chambres,salle_de_bains,etat,etage,gouvernorat_ariana,gouvernorat_ben-arous,gouvernorat_la-manouba,gouvernorat_tunis,prix
7.0,295,1,2,11,1,1.0,0.0,0.0,0.0,984566.0
29.0,150,2,1,2,16,0.0,0.0,0.0,1.0,678829.0
29.0,181,1,2,10,10,1.0,0.0,0.0,0.0,870676.0
29.0,72,1,1,3,7,1.0,0.0,0.0,0.0,315304.0
10.0,163,3,2,5,2,1.0,0.0,0.0,0.0,617437.0
18.0,91,1,1,3,3,0.0,1.0,0.0,0.0,345960.0
10.0,82,1,1,8,3,1.0,0.0,0.0,0.0,302691.0
14.0,262,1,1,9,2,0.0,1.0,0.0,0.0,991942.0
18.0,202,1,1,2,3,0.0,1.0,0.0,0.0,636345.0
14.0,59,1,1,2,2,0.0,1.0,0.0,0.0,261454.0
32.0,248,1,2,10,7,0.0,0.0,0.0,1.0,1272977.0
18.0,239,2,1,9,5,0.0,1.0,0.0,0.0,824759.0
29.0,241,3,1,5,3,1.0,0.0,0.0,0.0,853591.0
35.0,298,1,1,2,5,0.0,0.0,0.0,1.0,1233545.0
31.0,223,1,1,9,9,0.0,0.0,0.0,1.0,1010238.0
27.0,181,3,2,2,3,1.0,0.0,0.0,0.0,593851.0
32.0,184,2,1,9,8,0.0,0.0,0.0,1.0,847821.0
12.0,216,2,1,7,1,0.0,1.0,0.0,0.0,669864.0
2.0,297,1,2,8,7,1.0,0.0,0.0,0.0,937632.0
5.0,186,3,1,5,5,0.0,0.0,0.0,1.0,867123.0
25.0,116,1,1,11,4,0.0,0.0,0.0,1.0,507515.0
18.0,112,1,1,10,2,0.0,1.0,0.0,0.0,432249.0
27.0,260,1,2,5,8,0.0,0.0,0.0,1.0,1120173.0
32.0,85,1,1,7,4,0.0,0.0,0.0,1.0,380233.0
15.0,89,1,1,10,1,0.0,1.0,0.0,0.0,407640.0
10.0,190,1,1,3,1,1.0,0.0,0.0,0.0,614389.0
29.0,123,2,1,4,5,1.0,0.0,0.0,0.0,399582.0
2.0,88,2,1,9,1,0.0,0.0,0.0,1.0,340000.0
32.0,100,2,1,8,1,0.0,0.0,0.0,1.0,135000.0
29.0,152,2,1,8,1,0.0,0.0,0.0,1.0,680000.0
29.0,120,1,1,9,1,0.0,0.0,0.0,1.0,470000.0
21.0,145,3,1,11,4,0.0,0.0,0.0,1.0,260000.0
29.0,132,2,2,10,5,0.0,0.0,0.0,1.0,620000.0
29.0,145,2,1,8,1,0.0,0.0,0.0,1.0,550000.0
37.0,209,3,1,10,1,0.0,0.0,0.0,1.0,774000.0
2.0,80,2,1,10,1,0.0,0.0,0.0,1.0,250000.0
32.0,65,2,1,8,1,0.0,0.0,0.0,1.0,125000.0
29.0,249,2,1,8,1,0.0,0.0,0.0,1.0,1270000.0
2.0,30,1,1,10,1,0.0,0.0,0.0,1.0,275000.0
37.0,242,3,2,10,1,0.0,0.0,0.0,1.0,900000.0
11.0,164,3,3,9,3,0.0,0.0,0.0,1.0,538000.0
29.0,99,2,2,9,1,0.0,0.0,0.0,1.0,334000.0
29.0,147,3,3,9,1,0.0,0.0,0.0,1.0,698000.0
2.0,68,1,1,9,1,0.0,0.0,0.0,1.0,255000.0
37.0,139,2,1,10,1,0.0,0.0,0.0,1.0,584000.0
37.0,158,2,2,8,2,0.0,0.0,0.0,1.0,750000.0
29.0,191,2,1,10,1,0.0,0.0,0.0,1.0,1146000.0
11.0,146,3,3,10,1,0.0,0.0,0.0,1.0,650000.0
11.0,93,2,1,11,1,0.0,0.0,0.0,1.0,235000.0
37.0,133,2,1,10,1,0.0,0.0,0.0,1.0,513000.0
11.0,73,1,1,11,1,0.0,0.0,0.0,1.0,210000.0
29.0,131,1,1,8,1,0.0,0.0,0.0,1.0,386000.0
37.0,250,3,2,8,1,0.0,0.0,0.0,1.0,740000.0
11.0,160,3,2,8,6,0.0,0.0,0.0,1.0,350000.0
2.0,127,1,1,8,1,0.0,0.0,0.0,1.0,420000.0
29.0,288,5,3,11,1,0.0,0.0,0.0,1.0,980000.0
11.0,172,2,1,11,1,0.0,0.0,0.0,1.0,750000.0
29.0,50,1,1,8,1,0.0,0.0,0.0,1.0,240000.0
29.0,150,3,2,9,1,0.0,0.0,0.0,1.0,695000.0
2.0,195,4,2,7,4,0.0,0.0,0.0,1.0,395000.0
29.0,300,2,1,11,1,0.0,0.0,0.0,1.0,550000.0
11.0,120,2,1,9,1,0.0,0.0,0.0,1.0,370000.0
11.0,116,2,1,11,1,0.0,0.0,0.0,1.0,280000.0
29.0,121,1,1,9,1,0.0,0.0,0.0,1.0,470000.0
29.0,210,1,1,9,1,0.0,0.0,0.0,1.0,430000.0
23.0,30,1,1,11,1,0.0,0.0,0.0,1.0,180000.0
27.0,140,3,1,11,1,0.0,0.0,0.0,1.0,285000.0
29.0,100,2,1,8,3,0.0,0.0,0.0,1.0,220000.0
29.0,170,3,1,8,1,0.0,0.0,0.0,1.0,780000.0
27.0,117,2,1,7,5,0.0,0.0,0.0,1.0,380000.0
38.0,194,3,2,11,1,0.0,0.0,0.0,1.0,860000.0
2.0,57,1,1,10,1,0.0,0.0,0.0,1.0,206000.0
29.0,61,2,1,8,1,0.0,0.0,0.0,1.0,370000.0
27.0,130,2,1,8,4,0.0,0.0,0.0,1.0,400000.0
29.0,67,1,1,11,1,0.0,0.0,0.0,1.0,280000.0
29.0,127,2,1,7,1,0.0,0.0,0.0,1.0,365000.0
11.0,85,1,1,9,3,0.0,0.0,0.0,1.0,415000.0
29.0,199,3,3,11,1,0.0,0.0,0.0,1.0,620000.0
11.0,45,1,1,9,3,0.0,0.0,0.0,1.0,245000.0
11.0,74,2,1,10,1,0.0,0.0,0.0,1.0,259500.0
11.0,164,2,2,10,1,0.0,0.0,0.0,1.0,472000.0
11.0,66,1,1,10,1,0.0,0.0,0.0,1.0,238000.0
11.0,102,2,1,10,1,0.0,0.0,0.0,1.0,375000.0
11.0,137,2,2,10,1,0.0,0.0,0.0,1.0,434000.0
2.0,60,1,1,11,1,0.0,0.0,0.0,1.0,170000.0
28.0,141,2,2,7,1,0.0,0.0,0.0,1.0,385000.0
20.0,178,3,3,9,3,0.0,0.0,0.0,1.0,680000.0
29.0,300,4,5,8,9,0.0,0.0,0.0,1.0,1490000.0
38.0,300,9,2,6,4,0.0,0.0,0.0,1.0,990000.0
2.0,132,3,2,6,4,0.0,0.0,0.0,1.0,320000.0
11.0,236,4,3,9,1,0.0,0.0,0.0,1.0,1100000.0
28.0,87,2,1,11,2,0.0,0.0,0.0,1.0,255000.0
29.0,100,2,1,8,1,0.0,0.0,0.0,1.0,383000.0
2.0,54,1,1,9,5,0.0,0.0,0.0,1.0,180000.0
11.0,140,2,1,11,1,0.0,0.0,0.0,1.0,450000.0
11.0,150,3,1,8,1,0.0,0.0,0.0,1.0,390000.0
11.0,180,3,3,10,1,0.0,0.0,0.0,1.0,970000.0
29.0,125,2,2,9,4,0.0,0.0,0.0,1.0,590000.0
11.0,140,2,3,10,1,0.0,0.0,0.0,1.0,620000.0
29.0,60,1,1,10,1,0.0,0.0,0.0,1.0,336000.0
37.0,175,3,2,11,2,0.0,0.0,0.0,1.0,490000.0
29.0,141,2,3,9,1,0.0,0.0,0.0,1.0,649000.0
2.0,150,3,2,8,2,0.0,0.0,0.0,1.0,390000.0
29.0,98,2,1,11,1,0.0,0.0,0.0,1.0,368000.0
33.0,100,3,1,11,1,0.0,0.0,0.0,1.0,250000.0
11.0,66,1,1,10,1,0.0,0.0,0.0,1.0,236000.0
11.0,136,2,2,8,1,0.0,0.0,0.0,1.0,580000.0
11.0,300,2,2,10,1,0.0,0.0,0.0,1.0,560000.0
11.0,64,1,1,10,1,0.0,0.0,0.0,1.0,232000.0
11.0,66,1,1,10,1,0.0,0.0,0.0,1.0,231000.0
11.0,160,3,3,10,1,0.0,0.0,0.0,1.0,550000.0
11.0,50,1,1,11,1,0.0,0.0,0.0,1.0,370000.0
11.0,53,1,1,11,1,0.0,0.0,0.0,1.0,240000.0
2.0,124,2,2,10,1,0.0,0.0,0.0,1.0,420000.0
29.0,162,3,2,10,1,0.0,0.0,0.0,1.0,825000.0
29.0,101,2,1,11,1,0.0,0.0,0.0,1.0,558000.0
29.0,103,2,1,11,1,0.0,0.0,0.0,1.0,572000.0
38.0,300,3,2,10,1,0.0,0.0,0.0,1.0,1560000.0
11.0,182,3,3,10,1,0.0,0.0,0.0,1.0,970000.0
5.0,90,3,1,8,3,0.0,0.0,0.0,1.0,320000.0
11.0,85,2,1,10,1,0.0,0.0,0.0,1.0,313000.0
37.0,166,3,2,10,1,0.0,0.0,0.0,1.0,400000.0
29.0,120,2,2,10,1,0.0,0.0,0.0,1.0,600000.0
28.0,198,3,2,6,1,0.0,0.0,0.0,1.0,750000.0
2.0,89,2,1,10,1,0.0,0.0,0.0,1.0,338950.0
29.0,118,2,2,10,1,0.0,0.0,0.0,1.0,547000.0
2.0,116,2,1,8,1,0.0,0.0,0.0,1.0,345000.0
11.0,70,1,1,10,1,0.0,0.0,0.0,1.0,260000.0
29.0,134,3,2,10,1,0.0,0.0,0.0,1.0,459000.0
29.0,175,3,3,11,1,0.0,0.0,0.0,1.0,975000.0
2.0,75,1,1,9,1,0.0,0.0,0.0,1.0,250000.0
29.0,82,3,1,10,1,0.0,0.0,0.0,1.0,450000.0
29.0,110,2,1,10,1,0.0,0.0,0.0,1.0,480000.0
2.0,132,3,1,10,1,0.0,0.0,0.0,1.0,415000.0
25.0,179,3,3,11,1,0.0,0.0,0.0,1.0,550000.0
29.0,55,1,1,11,1,0.0,0.0,0.0,1.0,385000.0
34.0,85,2,1,7,1,0.0,0.0,0.0,1.0,135000.0
2.0,75,1,1,11,1,0.0,0.0,0.0,1.0,175000.0
25.0,75,3,1,11,1,0.0,0.0,0.0,1.0,100000.0
29.0,93,2,1,10,1,0.0,0.0,0.0,1.0,380000.0
29.0,183,3,1,8,1,0.0,0.0,0.0,1.0,850000.0
38.0,100,2,1,5,2,0.0,0.0,0.0,1.0,415000.0
29.0,128,3,2,11,1,0.0,0.0,0.0,1.0,350000.0
2.0,107,2,1,6,2,0.0,0.0,0.0,1.0,230000.0
2.0,100,2,1,6,2,0.0,0.0,0.0,1.0,270000.0
27.0,110,4,2,4,3,0.0,0.0,0.0,1.0,220000.0
2.0,153,3,1,10,5,0.0,0.0,0.0,1.0,390000.0
11.0,170,3,2,10,1,0.0,0.0,0.0,1.0,1126000.0
38.0,142,2,2,10,8,0.0,0.0,0.0,1.0,784000.0
11.0,166,2,2,10,1,0.0,0.0,0.0,1.0,632000.0
5.0,178,3,1,11,1,0.0,0.0,0.0,1.0,500000.0
32.0,154,4,1,10,1,0.0,0.0,0.0,1.0,300000.0
5.0,120,3,1,11,1,0.0,0.0,0.0,1.0,295000.0
37.0,180,3,2,11,1,0.0,0.0,0.0,1.0,660000.0
2.0,200,3,2,11,1,0.0,0.0,0.0,1.0,520000.0
29.0,300,4,2,5,1,0.0,0.0,0.0,1.0,850000.0
29.0,121,2,1,8,1,0.0,0.0,0.0,1.0,550000.0
29.0,124,2,2,9,3,0.0,0.0,0.0,1.0,590000.0
29.0,222,3,3,11,1,0.0,0.0,0.0,1.0,1500000.0
11.0,159,3,3,9,5,0.0,0.0,0.0,1.0,507000.0
11.0,74,1,1,9,4,0.0,0.0,0.0,1.0,259000.0
11.0,182,3,3,9,2,0.0,0.0,0.0,1.0,600000.0
29.0,118,2,1,8,1,0.0,0.0,0.0,1.0,480000.0
29.0,158,3,3,8,2,0.0,0.0,0.0,1.0,720000.0
29.0,70,1,1,10,1,0.0,0.0,0.0,1.0,226000.0
2.0,128,4,1,10,1,0.0,0.0,0.0,1.0,360000.0
37.0,150,2,1,8,1,0.0,0.0,0.0,1.0,930000.0
2.0,154,3,2,7,1,0.0,0.0,0.0,1.0,370000.0
38.0,289,3,3,11,1,0.0,0.0,0.0,1.0,1445000.0
29.0,67,1,1,11,1,0.0,0.0,0.0,1.0,280000.0
11.0,118,2,2,9,3,0.0,0.0,0.0,1.0,389000.0
38.0,194,3,1,10,1,0.0,0.0,0.0,1.0,849000.0
11.0,109,2,2,10,1,0.0,0.0,0.0,1.0,371000.0
29.0,97,2,2,10,1,0.0,0.0,0.0,1.0,548000.0
38.0,300,4,3,11,1,0.0,0.0,0.0,1.0,1800000.0
11.0,118,2,2,9,1,0.0,0.0,0.0,1.0,376000.0
29.0,125,3,2,9,1,0.0,0.0,0.0,1.0,416000.0
29.0,245,3,2,8,1,0.0,0.0,0.0,1.0,900000.0
21.0,220,4,4,11,1,0.0,0.0,0.0,1.0,720000.0
29.0,153,3,2,7,1,0.0,0.0,0.0,1.0,520000.0
29.0,188,3,2,7,5,0.0,0.0,0.0,1.0,690000.0
34.0,140,3,1,6,1,0.0,0.0,0.0,1.0,205000.0
2.0,94,2,1,9,3,0.0,0.0,0.0,1.0,270000.0
29.0,76,2,1,8,1,0.0,0.0,0.0,1.0,435000.0
29.0,157,3,2,10,1,0.0,0.0,0.0,1.0,700000.0
29.0,100,2,1,10,1,0.0,0.0,0.0,1.0,555000.0
32.0,100,2,1,11,1,0.0,0.0,0.0,1.0,270000.0
11.0,67,1,1,10,1,0.0,0.0,0.0,1.0,241000.0
21.0,109,3,1,11,1,0.0,0.0,0.0,1.0,260000.0
2.0,147,3,2,11,5,0.0,0.0,0.0,1.0,370000.0
29.0,103,3,1,11,1,0.0,0.0,0.0,1.0,300000.0
37.0,150,2,2,10,1,0.0,0.0,0.0,1.0,980000.0
37.0,111,1,1,11,1,0.0,0.0,0.0,1.0,720000.0
29.0,130,2,2,9,1,0.0,0.0,0.0,1.0,720000.0
38.0,194,3,3,6,1,0.0,0.0,0.0,1.0,865000.0
2.0,74,1,1,8,6,0.0,0.0,0.0,1.0,230000.0
38.0,232,3,2,11,1,0.0,0.0,0.0,1.0,1000000.0
23.0,300,3,1,9,1,0.0,0.0,0.0,1.0,1850000.0
29.0,181,3,3,9,1,0.0,0.0,0.0,1.0,795000.0
2.0,112,3,2,11,1,0.0,0.0,0.0,1.0,594000.0
29.0,109,2,1,8,1,0.0,0.0,0.0,1.0,250000.0
11.0,115,2,2,9,1,0.0,0.0,0.0,1.0,490000.0
27.0,116,2,1,8,3,0.0,0.0,0.0,1.0,420000.0
11.0,117,2,2,9,1,0.0,0.0,0.0,1.0,386000.0
11.0,189,3,1,7,1,0.0,0.0,0.0,1.0,640000.0
11.0,122,2,2,9,3,0.0,0.0,0.0,1.0,400000.0
29.0,162,2,1,8,1,0.0,0.0,0.0,1.0,825000.0
37.0,138,2,2,10,1,0.0,0.0,0.0,1.0,692500.0
37.0,149,2,1,10,1,0.0,0.0,0.0,1.0,972000.0
37.0,138,2,1,10,1,0.0,0.0,0.0,1.0,531552.0
29.0,112,2,1,8,1,0.0,0.0,0.0,1.0,398000.0
23.0,137,2,1,8,1,0.0,0.0,0.0,1.0,300000.0
29.0,163,3,2,10,1,0.0,0.0,0.0,1.0,825000.0
23.0,93,2,1,7,1,0.0,0.0,0.0,1.0,270000.0
23.0,100,3,1,11,2,0.0,0.0,0.0,1.0,260000.0
11.0,160,2,2,10,1,0.0,0.0,0.0,1.0,865000.0
29.0,170,3,3,8,1,0.0,0.0,0.0,1.0,788000.0
29.0,153,3,2,11,1,0.0,0.0,0.0,1.0,530000.0
11.0,120,2,2,10,1,0.0,0.0,0.0,1.0,564000.0
23.0,97,2,1,6,4,0.0,0.0,0.0,1.0,280000.0
29.0,230,3,2,11,1,0.0,0.0,0.0,1.0,790000.0
29.0,200,3,2,8,1,0.0,0.0,0.0,1.0,1600000.0
11.0,102,2,1,10,1,0.0,0.0,0.0,1.0,750000.0
2.0,100,2,1,10,1,0.0,0.0,0.0,1.0,260000.0
37.0,120,1,1,11,1,0.0,0.0,0.0,1.0,680000.0
29.0,172,4,3,9,1,0.0,0.0,0.0,1.0,780000.0
29.0,99,2,2,9,1,0.0,0.0,0.0,1.0,437000.0
29.0,136,3,3,9,1,0.0,0.0,0.0,1.0,590000.0
29.0,126,2,2,10,1,0.0,0.0,0.0,1.0,668000.0
28.0,160,3,1,11,2,0.0,0.0,0.0,1.0,304000.0
29.0,136,3,3,9,1,0.0,0.0,0.0,1.0,620000.0
11.0,167,3,3,9,2,0.0,0.0,0.0,1.0,635000.0
29.0,200,3,2,11,1,0.0,0.0,0.0,1.0,990000.0
29.0,70,1,1,11,1,0.0,0.0,0.0,1.0,410000.0
29.0,100,2,1,8,1,0.0,0.0,0.0,1.0,340000.0
5.0,41,2,1,11,1,0.0,0.0,0.0,1.0,110000.0
29.0,75,2,1,8,1,0.0,0.0,0.0,1.0,570000.0
29.0,155,3,2,7,3,0.0,0.0,0.0,1.0,550000.0
29.0,68,2,1,6,2,0.0,0.0,0.0,1.0,400000.0
29.0,115,2,2,11,1,0.0,0.0,0.0,1.0,415000.0
21.0,180,3,2,5,1,0.0,0.0,0.0,1.0,470000.0
11.0,206,2,2,6,1,0.0,0.0,0.0,1.0,390000.0
11.0,43,1,1,9,1,0.0,0.0,0.0,1.0,245000.0
2.0,109,2,1,6,6,0.0,0.0,0.0,1.0,250000.0
38.0,180,3,3,7,3,0.0,0.0,0.0,1.0,820000.0
2.0,73,1,1,6,3,0.0,0.0,0.0,1.0,175000.0
32.0,97,2,1,6,6,0.0,0.0,0.0,1.0,210000.0
29.0,185,3,3,9,1,0.0,0.0,0.0,1.0,1320000.0
29.0,83,2,1,9,3,0.0,0.0,0.0,1.0,450000.0
29.0,300,4,3,8,4,0.0,0.0,0.0,1.0,3000000.0
29.0,30,2,1,8,10,0.0,0.0,0.0,1.0,680000.0
29.0,300,12,6,11,1,0.0,0.0,0.0,1.0,900000.0
37.0,30,2,1,9,1,0.0,0.0,0.0,1.0,1850000.0
2.0,142,3,2,9,3,0.0,0.0,0.0,1.0,370000.0
11.0,167,3,3,9,1,0.0,0.0,0.0,1.0,635000.0
29.0,194,4,4,9,3,0.0,0.0,0.0,1.0,1150000.0
29.0,92,2,1,9,1,0.0,0.0,0.0,1.0,506000.0
29.0,137,2,2,9,1,0.0,0.0,0.0,1.0,724000.0
38.0,74,1,1,8,1,0.0,0.0,0.0,1.0,380000.0
5.0,114,3,1,11,2,0.0,0.0,0.0,1.0,230000.0
29.0,220,4,1,10,1,0.0,0.0,0.0,1.0,650000.0
29.0,172,3,2,10,1,0.0,0.0,0.0,1.0,855000.0
29.0,208,3,2,10,1,0.0,0.0,0.0,1.0,850000.0
38.0,238,3,2,10,1,0.0,0.0,0.0,1.0,1000000.0
37.0,149,2,1,8,1,0.0,0.0,0.0,1.0,410000.0
29.0,84,2,1,8,1,0.0,0.0,0.0,1.0,750000.0
29.0,300,4,3,8,1,0.0,0.0,0.0,1.0,950000.0
11.0,85,1,1,10,1,0.0,0.0,0.0,1.0,400000.0
29.0,67,2,1,8,1,0.0,0.0,0.0,1.0,276000.0
27.0,145,4,2,4,1,0.0,0.0,0.0,1.0,450000.0
28.0,120,3,2,8,4,0.0,0.0,0.0,1.0,290000.0
29.0,75,2,1,11,1,0.0,0.0,0.0,1.0,370000.0
11.0,137,3,2,11,1,0.0,0.0,0.0,1.0,410000.0
11.0,146,2,2,11,1,0.0,0.0,0.0,1.0,575000.0
38.0,220,3,2,10,1,0.0,0.0,0.0,1.0,1000000.0
2.0,65,1,1,9,4,0.0,0.0,0.0,1.0,227500.0
27.0,120,4,1,11,1,0.0,0.0,0.0,1.0,450000.0
21.0,100,3,1,4,1,0.0,0.0,0.0,1.0,220000.0
11.0,202,4,3,11,7,0.0,0.0,0.0,1.0,620000.0
37.0,150,2,2,11,1,0.0,0.0,0.0,1.0,950000.0
29.0,273,4,5,10,1,0.0,0.0,0.0,1.0,1801110.0
29.0,147,2,2,10,1,0.0,0.0,0.0,1.0,650000.0
29.0,190,3,3,9,3,0.0,0.0,0.0,1.0,1263000.0
29.0,30,1,1,9,1,0.0,0.0,0.0,1.0,300000.0
11.0,127,2,2,10,1,0.0,0.0,0.0,1.0,370000.0
29.0,152,3,3,9,1,0.0,0.0,0.0,1.0,820000.0
30.0,69,1,1,10,1,0.0,0.0,0.0,1.0,112470.0
29.0,155,2,1,8,1,0.0,0.0,0.0,1.0,580000.0
29.0,30,2,1,10,1,0.0,0.0,0.0,1.0,950000.0
2.0,64,1,1,8,4,0.0,0.0,0.0,1.0,240000.0
2.0,156,3,2,7,6,0.0,0.0,0.0,1.0,375000.0
11.0,87,1,1,11,1,0.0,0.0,0.0,1.0,330000.0
32.0,30,1,1,8,4,0.0,0.0,0.0,1.0,125000.0
32.0,87,2,1,11,1,0.0,0.0,0.0,1.0,120000.0
29.0,150,2,3,9,3,0.0,0.0,0.0,1.0,928000.0
11.0,74,1,1,9,1,0.0,0.0,0.0,1.0,350000.0
2.0,150,3,2,10,1,0.0,0.0,0.0,1.0,408000.0
29.0,187,4,2,8,1,0.0,0.0,0.0,1.0,970000.0
11.0,146,3,1,6,2,0.0,0.0,0.0,1.0,318000.0
11.0,131,2,2,9,1,0.0,0.0,0.0,1.0,486000.0
37.0,115,1,1,7,1,0.0,0.0,0.0,1.0,900000.0
11.0,158,4,2,11,1,0.0,0.0,0.0,1.0,645000.0
11.0,198,2,2,9,2,0.0,0.0,0.0,1.0,710000.0
24.0,120,3,2,11,1,0.0,0.0,0.0,1.0,265000.0
29.0,156,3,2,8,2,0.0,0.0,0.0,1.0,220000.0
2.0,127,2,2,11,1,0.0,0.0,0.0,1.0,400000.0
38.0,180,3,3,11,1,0.0,0.0,0.0,1.0,850000.0
29.0,85,1,1,10,1,0.0,0.0,0.0,1.0,290000.0
30.0,121,3,1,9,1,0.0,0.0,0.0,1.0,195860.0
29.0,264,2,1,8,1,0.0,0.0,0.0,1.0,570000.0
29.0,288,5,3,11,1,0.0,0.0,0.0,1.0,980000.0
38.0,80,2,1,11,1,0.0,0.0,0.0,1.0,325000.0
29.0,51,1,1,10,1,0.0,0.0,0.0,1.0,309000.0
29.0,247,4,3,11,1,0.0,0.0,0.0,1.0,820000.0
29.0,134,3,2,11,1,0.0,0.0,0.0,1.0,450000.0
11.0,291,3,3,9,1,0.0,0.0,0.0,1.0,970000.0
29.0,70,1,1,10,1,0.0,0.0,0.0,1.0,440000.0
2.0,148,3,2,11,1,0.0,0.0,0.0,1.0,370000.0
11.0,161,3,3,9,4,0.0,0.0,0.0,1.0,514000.0
29.0,51,2,1,9,2,0.0,0.0,0.0,1.0,295896.0
29.0,81,2,1,9,1,0.0,0.0,0.0,1.0,270000.0
38.0,137,2,2,7,8,0.0,0.0,0.0,1.0,500000.0
37.0,158,3,1,10,1,0.0,0.0,0.0,1.0,580000.0
29.0,166,3,2,10,1,0.0,0.0,0.0,1.0,748000.0
37.0,160,3,2,7,3,0.0,0.0,0.0,1.0,500000.0
29.0,126,2,2,10,1,0.0,0.0,0.0,1.0,592600.0
29.0,119,3,2,9,1,0.0,0.0,0.0,1.0,393000.0
37.0,140,2,1,10,1,0.0,0.0,0.0,1.0,420000.0
28.0,100,3,1,11,1,0.0,0.0,0.0,1.0,245000.0
27.0,114,2,2,10,1,0.0,0.0,0.0,1.0,380000.0
38.0,130,2,1,11,1,0.0,0.0,0.0,1.0,660000.0
38.0,171,2,2,8,1,0.0,0.0,0.0,1.0,850000.0
29.0,85,1,1,9,1,0.0,0.0,0.0,1.0,413000.0
11.0,101,4,1,10,1,0.0,0.0,0.0,1.0,325000.0
23.0,123,3,2,6,2,0.0,0.0,0.0,1.0,205000.0
11.0,160,3,2,11,1,0.0,0.0,0.0,1.0,785000.0
11.0,135,2,2,11,1,0.0,0.0,0.0,1.0,350000.0
2.0,129,1,1,11,1,0.0,0.0,0.0,1.0,410000.0
11.0,60,1,1,10,1,0.0,0.0,0.0,1.0,238000.0
29.0,113,2,2,11,1,0.0,0.0,0.0,1.0,490000.0
38.0,195,3,2,7,1,0.0,0.0,0.0,1.0,860000.0
29.0,266,2,1,8,1,0.0,0.0,0.0,1.0,679000.0
11.0,218,2,1,8,1,0.0,0.0,0.0,1.0,1100000.0
38.0,202,2,1,8,1,0.0,0.0,0.0,1.0,1300000.0
29.0,132,2,2,10,1,0.0,0.0,0.0,1.0,594000.0
11.0,123,2,2,10,1,0.0,0.0,0.0,1.0,455000.0
29.0,84,1,1,11,1,0.0,0.0,0.0,1.0,380000.0
2.0,147,3,2,11,1,0.0,0.0,0.0,1.0,370000.0
2.0,155,4,1,11,1,0.0,0.0,0.0,1.0,295000.0
2.0,70,1,1,9,1,0.0,0.0,0.0,1.0,239000.0
2.0,157,3,2,10,1,0.0,0.0,0.0,1.0,399000.0
2.0,50,1,1,10,1,0.0,0.0,0.0,1.0,210000.0
29.0,120,2,2,9,1,0.0,0.0,0.0,1.0,450000.0
29.0,93,2,1,11,1,0.0,0.0,0.0,1.0,380000.0
29.0,224,2,1,8,1,0.0,0.0,0.0,1.0,800000.0
11.0,170,3,2,10,1,0.0,0.0,0.0,1.0,745000.0
2.0,50,1,1,8,1,0.0,0.0,0.0,1.0,175000.0
11.0,130,2,2,11,1,0.0,0.0,0.0,1.0,310000.0
29.0,130,2,1,8,1,0.0,0.0,0.0,1.0,420000.0
29.0,154,3,3,11,1,0.0,0.0,0.0,1.0,530000.0
29.0,70,1,1,9,1,0.0,0.0,0.0,1.0,420000.0
29.0,300,3,3,9,1,0.0,0.0,0.0,1.0,1800000.0
11.0,104,2,1,11,1,0.0,0.0,0.0,1.0,250000.0
37.0,118,1,1,10,1,0.0,0.0,0.0,1.0,800000.0
29.0,140,2,1,8,1,0.0,0.0,0.0,1.0,350000.0
29.0,149,3,3,8,1,0.0,0.0,0.0,1.0,695000.0
29.0,153,2,3,9,2,0.0,0.0,0.0,1.0,1025000.0
29.0,137,2,2,9,2,0.0,0.0,0.0,1.0,724000.0
37.0,63,1,1,10,1,0.0,0.0,0.0,1.0,350000.0
29.0,150,2,1,8,1,0.0,0.0,0.0,1.0,850000.0
37.0,130,2,1,9,1,0.0,0.0,0.0,1.0,375000.0
29.0,225,3,3,8,1,0.0,0.0,0.0,1.0,1237000.0
29.0,74,1,1,9,1,0.0,0.0,0.0,1.0,375000.0
23.0,74,2,1,8,1,0.0,0.0,0.0,1.0,170000.0
37.0,150,2,1,11,1,0.0,0.0,0.0,1.0,2500000.0
37.0,95,2,1,10,1,0.0,0.0,0.0,1.0,550000.0
37.0,165,3,2,8,2,0.0,0.0,0.0,1.0,465000.0
11.0,140,2,2,10,1,0.0,0.0,0.0,1.0,650000.0
20.0,114,2,1,8,1,0.0,0.0,0.0,1.0,440000.0
11.0,100,2,2,9,1,0.0,0.0,0.0,1.0,320000.0
29.0,65,2,1,9,1,0.0,0.0,0.0,1.0,210000.0
23.0,116,2,1,8,1,0.0,0.0,0.0,1.0,195000.0
37.0,175,3,2,9,2,0.0,0.0,0.0,1.0,490000.0
11.0,132,2,1,10,1,0.0,0.0,0.0,1.0,450000.0
29.0,220,3,2,9,5,0.0,0.0,0.0,1.0,850000.0
2.0,64,2,1,11,1,0.0,0.0,0.0,1.0,260000.0
38.0,170,3,1,11,1,0.0,0.0,0.0,1.0,600000.0
29.0,200,2,1,11,1,0.0,0.0,0.0,1.0,380000.0
29.0,163,4,3,9,1,0.0,0.0,0.0,1.0,875000.0
29.0,102,2,2,10,1,0.0,0.0,0.0,1.0,472590.0
21.0,86,2,2,8,1,0.0,0.0,0.0,1.0,230000.0
21.0,90,2,1,8,1,0.0,0.0,0.0,1.0,210000.0
29.0,212,2,1,8,1,0.0,0.0,0.0,1.0,1000000.0
28.0,137,2,2,9,1,0.0,0.0,0.0,1.0,550000.0
28.0,95,2,1,8,1,0.0,0.0,0.0,1.0,155000.0
29.0,145,2,1,10,1,0.0,0.0,0.0,1.0,768500.0
